COMMODITY,VARIETY,ARRIVAL_DATE,MODAL_PRICE
Peas cod,Other,10/06/2014,4250.0
Peas cod,Other,12/06/2014,4000.0
Peas cod,Other,13/06/2014,4625.0
Peas cod,Other,14/06/2014,4625.0
Peas cod,Other,16/06/2014,5250.0
Peas cod,Other,17/06/2014,4875.0
Peas cod,Other,18/06/2014,5500.0
Peas cod,Other,19/06/2014,5250.0
Peas cod,Other,20/06/2014,5500.0
Peas cod,Other,23/06/2014,5500.0
Peas cod,Other,24/06/2014,5500.0
Peas cod,Other,25/06/2014,5750.0
Peas cod,Other,26/06/2014,5750.0
Peas cod,Other,27/06/2014,6250.0
Peas cod,Other,28/06/2014,6000.0
Peas cod,Other,30/06/2014,7500.0
Peas cod,Other,01/07/2014,6500.0
Peas cod,Other,07/07/2014,6250.0
Peas cod,Other,08/07/2014,8500.0
Peas cod,Other,09/07/2014,8750.0
Peas cod,Other,10/07/2014,7750.0
Peas cod,Other,11/07/2014,8500.0
Peas cod,Other,12/07/2014,8000.0
Peas cod,Other,14/07/2014,9500.0
Peas cod,Other,15/07/2014,8250.0
Peas cod,Other,16/07/2014,8500.0
Peas cod,Other,17/07/2014,8000.0
Peas cod,Other,18/07/2014,6000.0
Peas cod,Other,21/07/2014,8250.0
Peas cod,Other,22/07/2014,7000.0
Peas cod,Other,23/07/2014,6750.0
Peas cod,Other,24/07/2014,6000.0
Peas cod,Other,25/07/2014,7875.0
Peas cod,Other,26/07/2014,7000.0
Peas cod,Other,28/07/2014,8250.0
Peas cod,Other,29/07/2014,8250.0
Peas cod,Other,30/07/2014,7000.0
Peas cod,Other,31/07/2014,8375.0
Peas cod,Other,01/08/2014,6500.0
Peas cod,Other,04/08/2014,6750.0
Peas cod,Other,05/08/2014,6750.0
Peas cod,Other,06/08/2014,6750.0
Peas cod,Other,07/08/2014,7750.0
Peas cod,Other,08/08/2014,7250.0
Peas cod,Other,09/08/2014,8500.0
Peas cod,Other,11/08/2014,9000.0
Peas cod,Other,12/08/2014,8500.0
Peas cod,Other,13/08/2014,8500.0
Peas cod,Other,19/08/2014,7750.0
Peas cod,Other,20/08/2014,9000.0
Peas cod,Other,21/08/2014,9000.0
Peas cod,Other,22/08/2014,7750.0
Peas cod,Other,23/08/2014,6750.0
Peas cod,Other,25/08/2014,5250.0
Peas cod,Other,26/08/2014,5500.0
Peas cod,Other,27/08/2014,6750.0
Peas cod,Other,28/08/2014,5750.0
Peas cod,Other,02/09/2014,8000.0
Peas cod,Other,03/09/2014,7750.0
Peas cod,Other,04/09/2014,7000.0
Peas cod,Other,05/09/2014,7500.0
Peas cod,Other,06/09/2014,8500.0
Peas cod,Other,08/09/2014,8500.0
Peas cod,Other,09/09/2014,9500.0
Peas cod,Other,10/09/2014,8500.0
Peas cod,Other,12/09/2014,9500.0
Peas cod,Other,13/09/2014,9500.0
Peas cod,Other,15/09/2014,9250.0
Peas cod,Other,16/09/2014,7500.0
Peas cod,Other,18/09/2014,6750.0
Peas cod,Other,19/09/2014,7500.0
Peas cod,Other,20/09/2014,6500.0
Peas cod,Other,22/09/2014,5500.0
Peas cod,Other,23/09/2014,5500.0
Peas cod,Other,24/09/2014,5500.0
Peas cod,Other,26/09/2014,6000.0
Peas cod,Other,27/09/2014,5875.0
Peas cod,Other,29/09/2014,6000.0
Peas cod,Other,04/10/2014,9500.0
Peas cod,Other,06/10/2014,6500.0
Peas cod,Other,07/10/2014,8625.0
Peas cod,Other,08/10/2014,7500.0
Peas cod,Other,09/10/2014,7000.0
Peas cod,Other,10/10/2014,7625.0
Peas cod,Other,11/10/2014,7000.0
Peas cod,Other,13/10/2014,8000.0
Peas cod,Other,14/10/2014,9500.0
Peas cod,Other,15/10/2014,7750.0
Peas cod,Other,16/10/2014,8625.0
Peas cod,Other,17/10/2014,8250.0
Peas cod,Other,18/10/2014,7750.0
Peas cod,Other,21/10/2014,8000.0
Peas cod,Other,22/10/2014,6750.0
Peas cod,Other,03/11/2014,8750.0
Peas cod,Other,05/11/2014,8000.0
Peas cod,Other,07/11/2014,9000.0
Peas cod,Other,08/11/2014,9000.0
Peas cod,Other,10/11/2014,9500.0
Peas cod,Other,11/11/2014,9250.0
Peas cod,Other,12/11/2014,8000.0
Peas cod,Other,13/11/2014,7000.0
Peas cod,Other,14/11/2014,5750.0
Peas cod,Other,17/11/2014,5500.0
Peas cod,Other,18/11/2014,5500.0
Peas cod,Other,19/11/2014,5500.0
Peas cod,Other,20/11/2014,5500.0
Peas cod,Other,02/01/2007,1050.0
Peas cod,Other,03/01/2007,825.0
Peas cod,Other,04/01/2007,700.0
Peas cod,Other,05/01/2007,750.0
Peas cod,Other,06/01/2007,725.0
Peas cod,Other,08/01/2007,1025.0
Peas cod,Other,09/01/2007,875.0
Peas cod,Other,11/01/2007,850.0
Peas cod,Other,12/01/2007,850.0
Peas cod,Other,13/01/2007,875.0
Peas cod,Other,16/01/2007,1200.0
Peas cod,Other,17/01/2007,1000.0
Peas cod,Other,18/01/2007,1000.0
Peas cod,Other,19/01/2007,875.0
Peas cod,Other,22/01/2007,950.0
Peas cod,Other,23/01/2007,1000.0
Peas cod,Other,24/01/2007,825.0
Peas cod,Other,25/01/2007,950.0
Peas cod,Other,27/01/2007,875.0
Peas cod,Other,29/01/2007,700.0
Peas cod,Other,31/01/2007,950.0
Peas cod,Other,04/02/2007,2000.0
Peas cod,Other,07/02/2007,825.0
Peas cod,Other,10/02/2007,825.0
Peas cod,Other,12/02/2007,875.0
Peas cod,Other,13/02/2007,1050.0
Peas cod,Other,14/02/2007,1150.0
Peas cod,Other,15/02/2007,1150.0
Peas cod,Other,19/02/2007,1200.0
Peas cod,Other,20/02/2007,1250.0
Peas cod,Other,22/02/2007,1400.0
Peas cod,Other,23/02/2007,1150.0
Peas cod,Other,26/02/2007,1200.0
Peas cod,Other,27/02/2007,1175.0
Peas cod,Other,28/02/2007,1100.0
Peas cod,Other,04/03/2007,2125.0
Peas cod,Other,05/03/2007,1325.0
Peas cod,Other,06/03/2007,1150.0
Peas cod,Other,07/03/2007,1325.0
Peas cod,Other,19/03/2007,1700.0
Peas cod,Other,21/03/2007,1700.0
Peas cod,Other,22/03/2007,1627.5
Peas cod,Other,23/03/2007,1550.0
Peas cod,Other,24/03/2007,1700.0
Peas cod,Other,26/03/2007,1700.0
Peas cod,Other,30/03/2007,1950.0
Peas cod,Other,04/04/2007,2125.0
Peas cod,Other,05/04/2007,3125.0
Peas cod,Other,07/04/2007,2200.0
Peas cod,Other,13/04/2007,2050.0
Peas cod,Other,16/04/2007,1875.0
Peas cod,Other,17/04/2007,1750.0
Peas cod,Other,21/04/2007,2250.0
Peas cod,Other,24/04/2007,1875.0
Peas cod,Other,26/04/2007,2125.0
Peas cod,Other,27/04/2007,1950.0
Peas cod,Other,05/05/2007,3000.0
Peas cod,Other,08/05/2007,3375.0
Peas cod,Other,11/05/2007,3550.0
Peas cod,Other,12/05/2007,3625.0
Peas cod,Other,15/05/2007,3500.0
Peas cod,Other,16/05/2007,3500.0
Peas cod,Other,18/05/2007,3875.0
Peas cod,Other,19/05/2007,4375.0
Peas cod,Other,22/05/2007,4375.0
Peas cod,Other,23/05/2007,4250.0
Peas cod,Other,25/05/2007,3750.0
Peas cod,Other,29/05/2007,4375.0
Peas cod,Other,30/05/2007,4375.0
Peas cod,Other,31/05/2007,4250.0
Peas cod,Other,01/06/2007,4600.0
Peas cod,Other,02/06/2007,4125.0
Peas cod,Other,08/06/2007,3125.0
Peas cod,Other,11/06/2007,3875.0
Peas cod,Other,12/06/2007,4125.0
Peas cod,Other,13/06/2007,4125.0
Peas cod,Other,14/06/2007,4125.0
Peas cod,Other,15/06/2007,4125.0
Peas cod,Other,19/06/2007,4125.0
Peas cod,Other,20/06/2007,3750.0
Peas cod,Other,22/06/2007,3750.0
Peas cod,Other,25/06/2007,4250.0
Peas cod,Other,26/06/2007,4250.0
Peas cod,Other,27/06/2007,5250.0
Peas cod,Other,28/06/2007,4750.0
Peas cod,Other,08/07/2007,3125.0
Peas cod,Other,12/07/2007,4375.0
Peas cod,Other,13/07/2007,4125.0
Peas cod,Other,16/07/2007,4375.0
Peas cod,Other,17/07/2007,4750.0
Peas cod,Other,18/07/2007,4250.0
Peas cod,Other,19/07/2007,4250.0
Peas cod,Other,20/07/2007,3750.0
Peas cod,Other,21/07/2007,4250.0
Peas cod,Other,23/07/2007,4250.0
Peas cod,Other,26/07/2007,3125.0
Peas cod,Other,27/07/2007,3250.0
Peas cod,Other,31/07/2007,3125.0
Peas cod,Other,04/08/2007,3625.0
Peas cod,Other,06/08/2007,3125.0
Peas cod,Other,07/08/2007,3125.0
Peas cod,Other,16/08/2007,3125.0
Peas cod,Other,18/08/2007,2250.0
Peas cod,Other,22/08/2007,2250.0
Peas cod,Other,23/08/2007,2250.0
Peas cod,Other,24/08/2007,2375.0
Peas cod,Other,18/09/2007,5250.0
Peas cod,Other,25/09/2007,6500.0
Peas cod,Other,16/10/2007,4125.0
Peas cod,Other,01/11/2007,3250.0
Peas cod,Other,02/11/2007,3250.0
Peas cod,Other,03/11/2007,3750.0
Peas cod,Other,05/11/2007,4250.0
Peas cod,Other,06/11/2007,4250.0
Peas cod,Other,07/11/2007,4750.0
Peas cod,Other,12/11/2007,4750.0
Peas cod,Other,13/11/2007,4750.0
Peas cod,Other,14/11/2007,3250.0
Peas cod,Other,15/11/2007,3250.0
Peas cod,Other,16/11/2007,2950.0
Peas cod,Other,17/11/2007,2250.0
Peas cod,Other,19/11/2007,1750.0
Peas cod,Other,20/11/2007,1875.0
Peas cod,Other,21/11/2007,1875.0
Peas cod,Other,22/11/2007,1875.0
Peas cod,Other,23/11/2007,2050.0
Peas cod,Other,26/11/2007,1750.0
Peas cod,Other,27/11/2007,1375.0
Peas cod,Other,28/11/2007,1375.0
Peas cod,Other,29/11/2007,1650.0
Peas cod,Other,30/11/2007,1250.0
Peas cod,Other,30/01/2004,500.0
Peas cod,Other,05/02/2004,600.0
Peas cod,Other,07/02/2004,600.0
Peas cod,Other,10/02/2004,600.0
Peas cod,Other,13/02/2004,550.0
Peas cod,Other,16/02/2004,1000.0
Peas cod,Other,17/02/2004,525.0
Peas cod,Other,19/02/2004,500.0
Peas cod,Other,21/02/2004,650.0
Peas cod,Other,23/02/2004,500.0
Peas cod,Other,24/02/2004,550.0
Peas cod,Other,25/02/2004,775.0
Peas cod,Other,26/02/2004,625.0
Peas cod,Other,27/02/2004,700.0
Peas cod,Other,06/03/2004,625.0
Peas cod,Other,08/03/2004,725.0
Peas cod,Other,11/03/2004,725.0
Peas cod,Other,12/03/2004,750.0
Peas cod,Other,15/03/2004,600.0
Peas cod,Other,29/03/2004,1550.0
Peas cod,Other,06/04/2004,2050.0
Peas cod,Other,07/04/2004,2062.5
Peas cod,Other,08/04/2004,1937.5
Peas cod,Other,09/04/2004,2050.0
Peas cod,Other,12/04/2004,2050.0
Peas cod,Other,13/04/2004,550.0
Peas cod,Other,16/04/2004,2375.0
Peas cod,Other,26/04/2004,30000.0
Peas cod,Other,28/04/2004,28750.0
Peas cod,Other,29/04/2004,30000.0
Peas cod,Other,30/04/2004,38750.0
Peas cod,Other,01/05/2004,52500.0
Peas cod,Other,03/05/2004,38750.0
Peas cod,Other,01/06/2004,33750.0
Peas cod,Other,02/06/2004,31250.0
Peas cod,Other,03/06/2004,32500.0
Peas cod,Other,14/06/2004,43750.0
Peas cod,Other,19/06/2004,48750.0
Peas cod,Other,21/06/2004,43750.0
Peas cod,Other,17/07/2004,16250.0
Peas cod,Other,15/10/2004,38750.0
Peas cod,Other,10/11/2004,33750.0
Peas cod,Other,20/11/2004,15750.0
Peas cod,Other,01/01/2008,825.0
Peas cod,Other,02/01/2008,875.0
Peas cod,Other,03/01/2008,750.0
Peas cod,Other,04/01/2008,750.0
Peas cod,Other,05/01/2008,825.0
Peas cod,Other,07/01/2008,725.0
Peas cod,Other,08/01/2008,825.0
Peas cod,Other,09/01/2008,750.0
Peas cod,Other,10/01/2008,825.0
Peas cod,Other,11/01/2008,700.0
Peas cod,Other,15/01/2008,875.0
Peas cod,Other,16/01/2008,1025.0
Peas cod,Other,17/01/2008,1200.0
Peas cod,Other,18/01/2008,875.0
Peas cod,Other,22/01/2008,875.0
Peas cod,Other,23/01/2008,800.0
Peas cod,Other,24/01/2008,875.0
Peas cod,Other,25/01/2008,825.0
Peas cod,Other,28/01/2008,800.0
Peas cod,Other,29/01/2008,750.0
Peas cod,Other,30/01/2008,1000.0
Peas cod,Other,31/01/2008,1000.0
Peas cod,Other,01/02/2008,875.0
Peas cod,Other,02/02/2008,875.0
Peas cod,Other,04/02/2008,1150.0
Peas cod,Other,05/02/2008,1050.0
Peas cod,Other,06/02/2008,1150.0
Peas cod,Other,07/02/2008,1150.0
Peas cod,Other,08/02/2008,1200.0
Peas cod,Other,11/02/2008,1250.0
Peas cod,Other,12/02/2008,1150.0
Peas cod,Other,13/02/2008,1250.0
Peas cod,Other,14/02/2008,1125.0
Peas cod,Other,15/02/2008,1050.0
Peas cod,Other,16/02/2008,1150.0
Peas cod,Other,18/02/2008,875.0
Peas cod,Other,19/02/2008,1075.0
Peas cod,Other,20/02/2008,1125.0
Peas cod,Other,22/02/2008,1150.0
Peas cod,Other,25/02/2008,1050.0
Peas cod,Other,26/02/2008,1100.0
Peas cod,Other,27/02/2008,1250.0
Peas cod,Other,28/02/2008,1250.0
Peas cod,Other,29/02/2008,1225.0
Peas cod,Other,03/03/2008,1275.0
Peas cod,Other,04/03/2008,1100.0
Peas cod,Other,05/03/2008,1150.0
Peas cod,Other,24/03/2008,1350.0
Peas cod,Other,26/03/2008,1625.0
Peas cod,Other,28/03/2008,1600.0
Peas cod,Other,29/03/2008,1750.0
Peas cod,Other,31/03/2008,1650.0
Peas cod,Other,01/04/2008,1950.0
Peas cod,Other,02/04/2008,1750.0
Peas cod,Other,03/04/2008,1750.0
Peas cod,Other,04/04/2008,2125.0
Peas cod,Other,05/04/2008,2175.0
Peas cod,Other,09/04/2008,3000.0
Peas cod,Other,01/05/2008,2375.0
Peas cod,Other,02/05/2008,2500.0
Peas cod,Other,03/05/2008,2875.0
Peas cod,Other,05/05/2008,3250.0
Peas cod,Other,06/05/2008,3250.0
Peas cod,Other,08/05/2008,3250.0
Peas cod,Other,09/05/2008,2500.0
Peas cod,Other,12/05/2008,3250.0
Peas cod,Other,13/05/2008,3125.0
Peas cod,Other,14/05/2008,3250.0
Peas cod,Other,15/05/2008,3375.0
Peas cod,Other,17/05/2008,3625.0
Peas cod,Other,19/05/2008,3500.0
Peas cod,Other,20/05/2008,4125.0
Peas cod,Other,21/05/2008,4125.0
Peas cod,Other,22/05/2008,3750.0
Peas cod,Other,23/05/2008,3250.0
Peas cod,Other,27/05/2008,3750.0
Peas cod,Other,28/05/2008,3875.0
Peas cod,Other,29/05/2008,3625.0
Peas cod,Other,30/05/2008,3750.0
Peas cod,Other,31/05/2008,3750.0
Peas cod,Other,02/06/2008,4125.0
Peas cod,Other,03/06/2008,4125.0
Peas cod,Other,04/06/2008,3750.0
Peas cod,Other,05/06/2008,3750.0
Peas cod,Other,06/06/2008,3250.0
Peas cod,Other,07/06/2008,3625.0
Peas cod,Other,09/06/2008,2750.0
Peas cod,Other,10/06/2008,3375.0
Peas cod,Other,11/06/2008,3625.0
Peas cod,Other,13/06/2008,3625.0
Peas cod,Other,16/06/2008,2875.0
Peas cod,Other,19/06/2008,4250.0
Peas cod,Other,20/06/2008,4375.0
Peas cod,Other,23/06/2008,4250.0
Peas cod,Other,24/06/2008,4750.0
Peas cod,Other,25/06/2008,4750.0
Peas cod,Other,26/06/2008,4500.0
Peas cod,Other,27/06/2008,4250.0
Peas cod,Other,30/06/2008,3750.0
Peas cod,Other,01/07/2008,4125.0
Peas cod,Other,03/07/2008,3750.0
Peas cod,Other,04/07/2008,3250.0
Peas cod,Other,05/07/2008,4125.0
Peas cod,Other,07/07/2008,4250.0
Peas cod,Other,08/07/2008,4250.0
Peas cod,Other,09/07/2008,4750.0
Peas cod,Other,10/07/2008,4750.0
Peas cod,Other,11/07/2008,4750.0
Peas cod,Other,14/07/2008,4125.0
Peas cod,Other,15/07/2008,3875.0
Peas cod,Other,17/07/2008,4125.0
Peas cod,Other,19/07/2008,3625.0
Peas cod,Other,22/07/2008,3250.0
Peas cod,Other,23/07/2008,4125.0
Peas cod,Other,24/07/2008,3250.0
Peas cod,Other,25/07/2008,3750.0
Peas cod,Other,28/07/2008,3750.0
Peas cod,Other,29/07/2008,4125.0
Peas cod,Other,31/07/2008,4750.0
Peas cod,Other,02/08/2008,4250.0
Peas cod,Other,04/08/2008,4750.0
Peas cod,Other,05/08/2008,4750.0
Peas cod,Other,07/08/2008,4750.0
Peas cod,Other,08/08/2008,5250.0
Peas cod,Other,11/08/2008,4750.0
Peas cod,Other,12/08/2008,4750.0
Peas cod,Other,21/08/2008,4125.0
Peas cod,Other,25/08/2008,3750.0
Peas cod,Other,26/08/2008,4750.0
Peas cod,Other,27/08/2008,4250.0
Peas cod,Other,01/09/2008,6250.0
Peas cod,Other,02/09/2008,5500.0
Peas cod,Other,04/09/2008,5250.0
Peas cod,Other,05/09/2008,5250.0
Peas cod,Other,06/09/2008,4250.0
Peas cod,Other,09/09/2008,4750.0
Peas cod,Other,10/09/2008,5250.0
Peas cod,Other,12/09/2008,5500.0
Peas cod,Other,15/09/2008,6250.0
Peas cod,Other,16/09/2008,6750.0
Peas cod,Other,17/09/2008,6750.0
Peas cod,Other,20/09/2008,6750.0
Peas cod,Other,25/09/2008,10500.0
Peas cod,Other,26/09/2008,9875.0
Peas cod,Other,29/09/2008,10750.0
Peas cod,Other,30/09/2008,8750.0
Peas cod,Other,01/10/2008,8000.0
Peas cod,Other,03/10/2008,8875.0
Peas cod,Other,04/10/2008,8500.0
Peas cod,Other,06/10/2008,7875.0
Peas cod,Other,07/10/2008,7375.0
Peas cod,Other,08/10/2008,7375.0
Peas cod,Other,10/10/2008,6250.0
Peas cod,Other,12/10/2008,6250.0
Peas cod,Other,13/10/2008,6137.5
Peas cod,Other,14/10/2008,6250.0
Peas cod,Other,15/10/2008,6375.0
Peas cod,Other,16/10/2008,5750.0
Peas cod,Other,17/10/2008,5750.0
Peas cod,Other,18/10/2008,5250.0
Peas cod,Other,20/10/2008,5250.0
Peas cod,Other,21/10/2008,5250.0
Peas cod,Other,22/10/2008,5250.0
Peas cod,Other,23/10/2008,4750.0
Peas cod,Other,24/10/2008,4750.0
Peas cod,Other,25/10/2008,5750.0
Peas cod,Other,27/10/2008,6250.0
Peas cod,Other,03/11/2008,4250.0
Peas cod,Other,05/11/2008,3750.0
Peas cod,Other,06/11/2008,3750.0
Peas cod,Other,07/11/2008,3750.0
Peas cod,Other,09/11/2008,3750.0
Peas cod,Other,11/11/2008,3750.0
Peas cod,Other,12/11/2008,3625.0
Peas cod,Other,13/11/2008,3625.0
Peas cod,Other,14/11/2008,3250.0
Peas cod,Other,17/11/2008,2250.0
Peas cod,Other,18/11/2008,2875.0
Peas cod,Other,19/11/2008,2500.0
Peas cod,Other,20/11/2008,1950.0
Peas cod,Other,21/11/2008,2375.0
Peas cod,Other,24/11/2008,1750.0
Peas cod,Other,25/11/2008,2250.0
Peas cod,Other,28/11/2008,2125.0
Peas cod,Other,29/11/2008,1875.0
Peas cod,Other,30/11/2008,2125.0
Peas cod,Other,01/12/2008,2125.0
Peas cod,Other,07/01/2012,1100.0
Peas cod,Other,09/01/2012,1100.0
Peas cod,Other,10/01/2012,1100.0
Peas cod,Other,11/01/2012,1150.0
Peas cod,Other,12/01/2012,1250.0
Peas cod,Other,13/01/2012,1100.0
Peas cod,Other,16/01/2012,1150.0
Peas cod,Other,17/01/2012,1200.0
Peas cod,Other,18/01/2012,1100.0
Peas cod,Other,19/01/2012,1100.0
Peas cod,Other,20/01/2012,950.0
Peas cod,Other,21/01/2012,950.0
Peas cod,Other,24/01/2012,1050.0
Peas cod,Other,25/01/2012,1050.0
Peas cod,Other,27/01/2012,900.0
Peas cod,Other,28/01/2012,1200.0
Peas cod,Other,30/01/2012,1150.0
Peas cod,Other,31/01/2012,1150.0
Peas cod,Other,01/02/2012,1150.0
Peas cod,Other,02/02/2012,1100.0
Peas cod,Other,03/02/2012,1050.0
Peas cod,Other,04/02/2012,1000.0
Peas cod,Other,06/02/2012,1100.0
Peas cod,Other,07/02/2012,1200.0
Peas cod,Other,08/02/2012,1400.0
Peas cod,Other,09/02/2012,1300.0
Peas cod,Other,10/02/2012,1300.0
Peas cod,Other,11/02/2012,1250.0
Peas cod,Other,13/02/2012,1400.0
Peas cod,Other,14/02/2012,1300.0
Peas cod,Other,15/02/2012,1350.0
Peas cod,Other,16/02/2012,1350.0
Peas cod,Other,17/02/2012,1400.0
Peas cod,Other,18/02/2012,1550.0
Peas cod,Other,23/02/2012,1550.0
Peas cod,Other,24/02/2012,1600.0
Peas cod,Other,25/02/2012,1850.0
Peas cod,Other,27/02/2012,1850.0
Peas cod,Other,28/02/2012,1900.0
Peas cod,Other,29/02/2012,1900.0
Peas cod,Other,02/03/2012,1850.0
Peas cod,Other,03/03/2012,2000.0
Peas cod,Other,05/03/2012,2150.0
Peas cod,Other,06/03/2012,2050.0
Peas cod,Other,07/03/2012,2050.0
Peas cod,Other,09/03/2012,2400.0
Peas cod,Other,10/03/2012,2250.0
Peas cod,Other,22/03/2012,1675.0
Peas cod,Other,23/03/2012,1650.0
Peas cod,Other,26/03/2012,1850.0
Peas cod,Other,27/03/2012,2050.0
Peas cod,Other,28/03/2012,2050.0
Peas cod,Other,29/03/2012,2100.0
Peas cod,Other,30/03/2012,1875.0
Peas cod,Other,31/03/2012,1850.0
Peas cod,Other,02/04/2012,1950.0
Peas cod,Other,03/04/2012,2150.0
Peas cod,Other,04/04/2012,2450.0
Peas cod,Other,05/04/2012,2750.0
Peas cod,Other,09/04/2012,3125.0
Peas cod,Other,10/04/2012,3175.0
Peas cod,Other,11/04/2012,3250.0
Peas cod,Other,12/04/2012,2500.0
Peas cod,Other,13/04/2012,3625.0
Peas cod,Other,17/04/2012,3750.0
Peas cod,Other,18/04/2012,4125.0
Peas cod,Other,19/04/2012,3750.0
Peas cod,Other,20/04/2012,3875.0
Peas cod,Other,21/04/2012,3750.0
Peas cod,Other,23/04/2012,4750.0
Peas cod,Other,24/04/2012,5750.0
Peas cod,Other,25/04/2012,4125.0
Peas cod,Other,26/04/2012,4500.0
Peas cod,Other,27/04/2012,4250.0
Peas cod,Other,28/04/2012,5750.0
Peas cod,Other,30/04/2012,4375.0
Peas cod,Other,01/05/2012,4625.0
Peas cod,Other,02/05/2012,4750.0
Peas cod,Other,03/05/2012,4125.0
Peas cod,Other,04/05/2012,4500.0
Peas cod,Other,05/05/2012,4750.0
Peas cod,Other,07/05/2012,4750.0
Peas cod,Other,08/05/2012,4500.0
Peas cod,Other,09/05/2012,4000.0
Peas cod,Other,10/05/2012,4250.0
Peas cod,Other,12/05/2012,4625.0
Peas cod,Other,17/05/2012,4250.0
Peas cod,Other,18/05/2012,4250.0
Peas cod,Other,19/05/2012,4250.0
Peas cod,Other,22/05/2012,4000.0
Peas cod,Other,23/05/2012,3750.0
Peas cod,Other,24/05/2012,3750.0
Peas cod,Other,25/05/2012,3950.0
Peas cod,Other,26/05/2012,3750.0
Peas cod,Other,28/05/2012,4000.0
Peas cod,Other,29/05/2012,4125.0
Peas cod,Other,30/05/2012,3750.0
Peas cod,Other,31/05/2012,3625.0
Peas cod,Other,01/06/2012,4750.0
Peas cod,Other,02/06/2012,4750.0
Peas cod,Other,04/06/2012,3750.0
Peas cod,Other,05/06/2012,3625.0
Peas cod,Other,06/06/2012,4400.0
Peas cod,Other,07/06/2012,3750.0
Peas cod,Other,08/06/2012,4250.0
Peas cod,Other,09/06/2012,5125.0
Peas cod,Other,11/06/2012,4750.0
Peas cod,Other,12/06/2012,4625.0
Peas cod,Other,13/06/2012,4625.0
Peas cod,Other,14/06/2012,4750.0
Peas cod,Other,15/06/2012,4250.0
Peas cod,Other,16/06/2012,5125.0
Peas cod,Other,18/06/2012,4800.0
Peas cod,Other,19/06/2012,4000.0
Peas cod,Other,20/06/2012,4750.0
Peas cod,Other,21/06/2012,4750.0
Peas cod,Other,22/06/2012,4750.0
Peas cod,Other,25/06/2012,5125.0
Peas cod,Other,26/06/2012,5500.0
Peas cod,Other,27/06/2012,6250.0
Peas cod,Other,28/06/2012,4750.0
Peas cod,Other,29/06/2012,6875.0
Peas cod,Other,30/06/2012,5500.0
Peas cod,Other,02/07/2012,7250.0
Peas cod,Other,03/07/2012,6000.0
Peas cod,Other,04/07/2012,6500.0
Peas cod,Other,05/07/2012,6500.0
Peas cod,Other,06/07/2012,6000.0
Peas cod,Other,07/07/2012,7000.0
Peas cod,Other,09/07/2012,6125.0
Peas cod,Other,10/07/2012,7250.0
Peas cod,Other,11/07/2012,7250.0
Peas cod,Other,12/07/2012,6750.0
Peas cod,Other,13/07/2012,6000.0
Peas cod,Other,14/07/2012,6500.0
Peas cod,Other,16/07/2012,6500.0
Peas cod,Other,18/07/2012,6500.0
Peas cod,Other,19/07/2012,6000.0
Peas cod,Other,20/07/2012,6000.0
Peas cod,Other,23/07/2012,7750.0
Peas cod,Other,24/07/2012,6000.0
Peas cod,Other,25/07/2012,6000.0
Peas cod,Other,26/07/2012,5500.0
Peas cod,Other,27/07/2012,5625.0
Peas cod,Other,31/07/2012,4250.0
Peas cod,Other,03/08/2012,4250.0
Peas cod,Other,04/08/2012,3625.0
Peas cod,Other,06/08/2012,3750.0
Peas cod,Other,09/08/2012,4250.0
Peas cod,Other,11/08/2012,5000.0
Peas cod,Other,13/08/2012,5125.0
Peas cod,Other,14/08/2012,4500.0
Peas cod,Other,17/08/2012,3750.0
Peas cod,Other,18/08/2012,4625.0
Peas cod,Other,21/08/2012,3875.0
Peas cod,Other,22/08/2012,3875.0
Peas cod,Other,23/08/2012,4750.0
Peas cod,Other,24/08/2012,4750.0
Peas cod,Other,25/08/2012,5250.0
Peas cod,Other,27/08/2012,5500.0
Peas cod,Other,28/08/2012,4250.0
Peas cod,Other,29/08/2012,5500.0
Peas cod,Other,30/08/2012,5250.0
Peas cod,Other,31/08/2012,5250.0
Peas cod,Other,01/09/2012,5750.0
Peas cod,Other,03/09/2012,5500.0
Peas cod,Other,04/09/2012,4750.0
Peas cod,Other,05/09/2012,4500.0
Peas cod,Other,06/09/2012,4500.0
Peas cod,Other,07/09/2012,5750.0
Peas cod,Other,08/09/2012,4500.0
Peas cod,Other,10/09/2012,5000.0
Peas cod,Other,11/09/2012,5000.0
Peas cod,Other,12/09/2012,4750.0
Peas cod,Other,13/09/2012,4500.0
Peas cod,Other,14/09/2012,6000.0
Peas cod,Other,17/09/2012,5500.0
Peas cod,Other,18/09/2012,7750.0
Peas cod,Other,20/09/2012,7000.0
Peas cod,Other,21/09/2012,8000.0
Peas cod,Other,24/09/2012,5750.0
Peas cod,Other,25/09/2012,6000.0
Peas cod,Other,26/09/2012,6500.0
Peas cod,Other,27/09/2012,6250.0
Peas cod,Other,28/09/2012,6625.0
Peas cod,Other,01/10/2012,6500.0
Peas cod,Other,03/10/2012,5250.0
Peas cod,Other,04/10/2012,5250.0
Peas cod,Other,05/10/2012,5500.0
Peas cod,Other,06/10/2012,5500.0
Peas cod,Other,08/10/2012,6500.0
Peas cod,Other,09/10/2012,7750.0
Peas cod,Other,10/10/2012,9750.0
Peas cod,Other,11/10/2012,9000.0
Peas cod,Other,12/10/2012,9500.0
Peas cod,Other,13/10/2012,9250.0
Peas cod,Other,15/10/2012,9750.0
Peas cod,Other,16/10/2012,9750.0
Peas cod,Other,17/10/2012,8500.0
Peas cod,Other,18/10/2012,8750.0
